UserId,ItemId
4152,417 695 2351 2935 991 2398 1200 2441 1770 2932 2470 1268 2974 2966 2946 2971 2957 1567 2611 3256 783 2472 1752 100 3049 981 1969 2791 2812 3073 1133 3129 31 2964 1579 770 2469 3054 3252 2371 48 988 1327 1336 673 602 1088 3189 2217 1941 1204 972 2072 119 1717 3062 2060 2614 2210 1446 644 1423 1651 1141 2197 2861 423 1011 2578 2891 2463 1868 1185 2232 719 2320 3031 2582 1195 2055 346 1652 571 2883 2350 2638 3187 2696 1001 2810 1213 755 2934 3181 1314 2633 3209 1065 1130 1818 745 521 317 1491 1107 1073 2937 3247 969 526 561 1144 1359 3052 595 1240 1154 3194 2867 2750 2198 2312 58 753 1023 2940 2108 859 2030 2278 2266 1465 2106 1013 2031 1657 1715 1749 2100 2541 2269 609 2738 2012 338 1944 1754 2222 113 1589 2650 620 1160 2295 2490
4153,401 2771 2991 490 1379 1200 2139 1496 2006 1080 2022 1078 521 1784 465 1386 2541 517 2320 1956 1755
4154,3157 4 2514 1195 382 496 2940 2675 1734 2206 2030 812 656 2149 1116 33 1352 117 621 2664 1034 1405 1407 2928 1673 2066 3037 2024 2464 2312 494 1749 3110 2541 517 465 2855 2022 609 296 2885 1443 1290 518 412 799 2536 1193 275 1185 719 1793 18 698 259 697 2831 706 3142 1063 2127 1465 1200 716 608 770 783 1386 1907 2351 1533 596 1942 2144 702 3078 2749 2809 231 1474 1224 2726 1722 2814 175 3123 291 1693 968 485 1657
4155,2645 1445 2460 358 1156 3104 1409 2644 2441 1868 1167 1203 161 2200 2464 865 2537 1386 1092 2312 496 702 2022 654 531 1465 457 745 2299 2054 522 2179 424 968 465 1672 3118 1407 1812 1749 706 3166 3040 2541 1784 46 3181 736 1170 2862 2320 2602 3092 2480 1754 471 2939 3211 1956 2770 1866 2878 2030 1347 1269 1569 3094 870 945 2579 255
4156,2537 2822 2351 1029 2392 1264 444 1200 1755 465 783 2908 1770 2855 2726 1784 2750 454 3237 2976 2875 1567 280 2044 2398 2006 115 346 2932 1088 1239 2384 2472 2937 2338 803 2055 523 48 907 3052 2790 2176 2325 964 2595 2986 2649 1306 1575 2940 865 1949 92
4157,2645 465 363 2035 2885 1156 1197 702 1465 2022 945 1741 1106 2726 1348 1818 2616 1498 2652 2937 1046 596 987 2350 2873 662 2464 1949 1868 767 2030 417 1455 865 719
4158,465 1615 709 2514 1956 1195 1648 221 799 1030 2864 706 3023 697 845 259 2107 1530 2173 632 3003 2163
4159,2470 1193 1082 2024 1197 1423 1295 918 1336 1949 3215 697 2547 1455 706 745 2455 714 2223 3140 2638 964 393 1922 115 347 3093 3124 2441 2146 94 2217 2726 955 117 3150 1747 166 1088 358 2966
4160,1212 328 958 1498 2885 2474 2970 1868 1200 2537 1409 945 2940 719 1455 1800 3176 783 930 762 3013 3181 2823 2997 637 1795 515 2738 2661 2299 2827 2862 1770 1259 3053 371 1743 234 2662 1099 988 1495 1456 854 1156 2328 2845 443 1513 1106 1435 741 2006 965 1132 1418 2363 847 2688 2981 1840 525 1745 393 264 2044 120 3162 1947 805 1002 2832 2642 2933 1338 2665 699 2138 2830 2571 1600 2611 1508 1769 1988 2801 2164 1123 51 2376 3223 199
4161,333 2555 1576 2537 2173 1575 2821 2024 976 231 2474 2392 2921 1224 393 2710 2546 2176 2652 1686 2631 2834 2129 1474 3106 2805 898 3237 1755 719 430 1465 2312 1167 2403 1269 2724 3032 697
4162,2111 1669 2550 865 363 1762 1468 1386 1224 976 1474 231 1686 2474 1575 2921 2546 1834 3241 2176 996 2764 2970 2652 1006 2631 1240 1975 2594 190 2129
4163,1812 3220 1287 2940 3040 1720 2470 384 505 1862 1119 443 3079 170 571 1452 2521 13 1871 1853 655 402 613 2537 3147 637 3031 2382 3057 2971 865 2862 2117 2455 426 1106 1635 3176 783 371 1421 1881 1056 1594 1057 1795 683 2562 2044 2661 741 965 2494 1977 1861 486 1195 1001 2627 905 919 2976 490 454 1715 283 1321 1414 35 1298 328 2000 2865 2986 1556 2893 1494 3204 2679 294 2259 2113 766 3161 2082 1026 1802 751 423 289 1928 2387 1602 2705 1523 2648 610 3142 1521 706 1365 2173 2350 239 155 2879 2638 96 1896 984 856 1094 2522 1806 1272 1864 1846 896 536
4164,1142 2855 1386 2885 39 2225 1133 1184 2455 3142 1159 197 2977 2960 312 331 845 745 1339 422 244 3182 2127 1158 1360 2173 863 2788 2538 1281 3158 2088 1430 284 1216 1927 2411 682 1063 1020 1194 1723 3003 45 1168
4165,1195 3150 847 1901 1200 384 458 1533 3223 2235 1325 2865 1853 2455 1165 2685 1720 1861 1152 2537 1041 2088 2086 3142 845 706 863 197 2977 128 1281 1517 1020 422 1063 122 2309 2262 1339 1474 2176 1770 2726 2470 2688 3145 2350 2937 1239 2428 2963 2111 1289 356 358 2494 1795 2696 751 571 2113 1871 505 2217 2499 2889
4166,2537 2031 457 1956 1012 2960 856 987 1575 91 2431 954 2977 1896 1325 1224 938 2193 1797 825 2957 714 655 2841 3142 465 702 1734 2022 762 1295 1034 2997 2855 2351 517 1800 1443 3037 2541 2928 609 2885 3181 1812 1857 1135 1942 515 3206 957 2616 2583 814 2384 2636 1305 1407 479 45 2198 2807 1423 446 2258 1422 1736 1700 2058 488 3083 1901 808 389 2240 1522 2464 1386 2024 1193 945 3209 417 2222 396 1875 682 2179 2236 2127 584 1465 1348 2108
4167,2187 1770 465 3040 865 3241 976 1575 2834 2176 2652 2312 3178 1193 663 3129 457 2024 945 3209 2179 1222 417 2127 1424 796 3190 1577 1643 2285 2702 3247 1468 148 2787 496 2022 167 2885 2750 3037 1156 938 1812 780 2351 1857 491 1324 2997 132 736 2953 1290 361 2198 1423 2807 2693 232 463 479 2592 2384 1868 275 719 1200 505 1681 637 1056 471 2726 1325 3079 837 280 1730 714 1195 1020 1784 2470 501 1531 3049 655 486 1614 1444 362 2736 358 2883 1871 437 988 869 115 48 1635 1069 2940 217 1102 2498 1556 1455 968 1465 1013 1693 521 770 3236 3073 2371 1983 2126 745 173 2456 2747 156 3202 307 2464 1861 526 183 2666 969 234 698 2862 1533
4168,2351 2944 2470 1031 1197 1861 277 1915 2173 3142 2902 167 2464 1193 1386 465 2022 517 1200 2320 2940 2885 505 1195 856 2196 905 2811 954 1896 1975 676 319 938 1299 710 2648 751 1474 1088 358 2841 1321 2035 865 1443 3220 1784 1956 2152 2555 964 766 2855 2750 2198 346 115 607 814 328 2163 834 2652 2111 2322 2384 2705 942 697 296 1339 122 2962 663 2862 644 1737 1292 1706 363 2537 2726 100 2350 1239 454 1551 3109 981 812 1656 739 2401 2551 166 3040 613 589 1470 2976 1797 239 1180 1922
4169,465 2978 1349 865 1614 2031 706 845 1972 259 1194 331 863 2002 1063 1020 2173 2431 2631 1975 938 1154 1895 1474 358 2841 1681 2466 501 820 2874 1259 2133 1864 439
4170,2652 2024 1770 1156 1185 1184 280 1365 1681 2232 147 2466 698 1125 234 2133 275 1544 243 2103 1837 2068 2389 2087 2932 1840 240 908 820 1936 1076 2250 2235 1718 1855 2537 2275 865 2504 384 719 2193 3176 2455 1200 3156 2971 637 2661 783 3092 1106 3220 3124 2283 2070 2525 2441 1585 1056 2374 371 622 1111 1219 490 1057 1752 300 1795 2521 741 1132 1418 854 1012 3210 1508 785 1361 891 104 3018 1074 3165 2284 733 184 2889 1018 2170 73 1021 2164 1600
4171,2652 2537 3014 783 1260 1268 1547 1200 2309 505 471 1266 1575 3040 1969 2178 803 1784 3053 2295 1770 2320 2878 719 865 1868 2611 1214 2527 1672 845 3118 2669 468 3120 229 454 2966 1132 1219 2555 1185 1614 426 2791 371 714 2173 811 1414 3031 2977 1520 2350 2147 1521 1531 2470 346 3145 847 2551 2455 1761 1853 1585 443 294 122 3176 1168 100 2055 593 856 439 571 1525 840 2542 2976 2397 2937 2521 3203 1001 3059 1977 486 2986 591 1871 192 1720 1846 2152 35 2600 319 276 1010 2538 888 1651 2488
4172,2464 523 2861 1770 1271 1569 1538 2404 1575 767 907 2698 417 513 496 2024 584 2007 1954 1615 2232 1363 988 2476 2898
4173,2799 1185 573 2351 919 2144 1695 51 1575 1030 275 1927 865 2455 2382 1455 1868 719 1681 1092 706 2444 2117 698 2320 1077 2661 988 2232 2295 783 1784 2946 1365 2977 1219 981 1987 1056 3187 3147 2932 1195 803 2173 1196 2472 1000 2555 454 1714 147 1119 443 2350 1530 2937 2688 2006 2652 170 1088 2585 1414 1259 1212 741 3014 426 935 2986 13 964 3059 2649 1226 2960 2812 2944 842 910 571 2282 3162 1001 844 1715 391 468 3008 2638 1967 2838 437 820 397 362 636 2933 1239 1289 1533 2958 2025 1856 1529 2428 192 292 91 1782 954 2309 1680 2163 1402 2973 2369 3223 2087 2862 637 1770 2726 2971 164 1871 2283 1130 100 1567 2470 845 837 471 3103 1127 1635 3023 3049 1020 3064 1207 2055 115 1748 1200 1474 231 3220 1722 1765 490 3186 2504 847 2921 1339 1128 334 2696 2976 1977 2521 358 2431 2902 370 1421 856 346 1720 2595 1945 2075 1298 475 2214
4174,2935 2125 2464 2940 1715 3022 465 119 1240 1336 3194 673 602 1088 31 629 1260 1297 2120 2946 1637 1357 848 773 728 695 1245 204 988 2478 2371 2052 2867 2212 1120 2168 560 3052 3130 3198 192 2509 1739 2114 1231 3256 1333 1386 2480 1811 2108 2359 427 3229 2650 1512 2064 470 607 814 2470 1818 1875 1634 1204 2964 2198 2807 1160 3090 2976 2155 991 1643 3233 2111 1371 1973 964 2393 423 2861 186 3043 2428 1901 808 713 1370 617 2144 1193 1185 1255 663 18 2013 329 3127 719 1506 1793 473 644 1382 491 501 1737 1285 1837 1423
4175,2776 2885 12 2055 2706 3241 1474 231 1686 1224 2834 2652 2176 539 2754 702 2117 2343 1197 2351 517 596 2541 14 2022 1737 2616 1818 942 1371
4176,2885 1077 1197 240 2022 457 1907 678 1963 702 767 2108 2030 1860 873 275 1681 1648 496 1200 1386 697 1185 333 2514 465 2403 3178 719 2971 663 1348 1336 1956 2013 1800 2473 750 2007 363 695 1023 2206 945 505 637 84 1567 799 417 3209 2039 2771 3236 1734 756 2117 2088 988 2754 2064 3127 3207 501 3229 3109 77 3022 2299 3148 1405 1352 1922 1424 1000 2549 1456 2726 2855 1013 698 1102 2066 2359 1619 2645 2127 1657 117 1749 1958 3086 1673 3181 485 1417 2541 3182 2749 100 2343 1689 2841 2981 1812 1056 1135 2664 1621 2339 830 1339 1194
4177,2022 1398 165 2654 1620 719 990 1474 2726 147 1567 865 1964 1784 100 115 2551 3014 1939 2986 1591 2338 2203 3035 423 1840 1238 2507 2163 1239 3145 319 1001 2387 40 1973 1432 961 1936 2963 2111 713 2413 642 2545 738 2308 2550 1747 3142 2339 1871 3241 1373 706 3186 2006 104 593 471 1119 2921 2977 468 1533 443
4178,243 2832 1195 637 865 1875 2464 1193 1455 496 719 1200 1185 1386 2312 275 2537 697 1868 2351 1949 2547 3078 2404 2742 1348 2602 1575 945 422 505 1681 2476 1712 457 1956 2179 2921 1424 1474 2977
4179,1837 768 2726 1156 2885 2219 405 2128 1268 98 2855 719 1575 865 1185 1681 275 2946 1200 2382 231 1755 1770 1474 1455 2117 976 2455 1684
4180,1961 340 2595 1496 2556 2855 3193 167 277 2127 471 2494 84 2885 2645 2757 1386 465 1868 2022 1307 719 1034 2547 3209 1443 2541 1770 2320 296 1800 2750 3022 517 1784 2198 644 868 2398 1567 2696 1290 2350 100 116 1423 1864 2384 454 814 2986 1498 2883 521 3142 845 2173 2411 2086 331 2841 1063 128 1430 2538 3158 988 2714 2299 313 1260 2979 1302 1020 307 1589 485 1656 589 1922
4181,2885 1190 1119 1195 2814 2222 2622 1341 2007 117 3139 2831 2455 3037 2034 92 2174 2281 1364 1417 1614 2006 2928 1874 498 1829 1394 0 1115 167 486 1412 387 585 1005 1922 1295 334 1720 1236 1046 1891 475
4182,536 2251 3132 1872 2031 2852 692 2567 2652 1474 2176 1006 215 2470 1956 2726 1577 1722 2350 501 2649 1106 2937 921 2714 1922 1239 2111 2799 738 2866 2058 1612 2435 2602 3209 1241 59 362 1305 551 2087 2147 435 2163 2431 809 1276 2787 577 2794 1572 1867 2279 1169 1747 875 2505 1268 865 1575 637 1386 465 2464
4183,1812 333 1200 2885 2749 1386 1684 428 1868 3215 2547 496 2971 1219 515 1135 780 1352 2669 2527 2645 662 2823 465 1998 1991 770 1443 2022 2012 2750 491 783 2472 2470 2384 380 1498 697 2299 2855 385 148 988 2339 1020 863 1517 2351 2455 719 663 644 1365 1793 2862 1077 1737 1835 1197 167 3079 1156 1307 1295 1456 1648 1857 596 2537 702 756 865 517 1023 1113 1784 637 2460 1369 1012 1720 120 361 170 1072 847 1377 1349 2030 2075 2726 39 525 1761 2840 1673 3231
4184,576 1547 2885 3247 337 2031 2893 604 3241 1474 2652 231 1006 2176 976 393 619 2710 2014 1834 996 1224 2921 286 3201
4185,2455 2022 2034 2754 3080 770 329 750 361 812 2347 3167 697 2783 117 1260 2405 1465 709 2403 711 1417 227 2668 1245 1357 204 3130 1663 1942 2127 1857 2757 910 272 3193 639 1214 3176 3026 2855 3229 2645 167 2174 2527 290 2149 2031 294 2685 485 585 1614 1765 264 1589 2959 3184 3041 21
4186,676 1761 2022 2940 162 2885 880 1200 2726 1755 1784 100 2006 1939 783 2710 2174 3142 505 2007 706 3156 402 2455 988 3023 2350 2470 2379 2537 3254 1868 719 275 3031 2463 1409
4187,899 1193 1343 2537 2737 803 2312 465 2022 2750 470 2855 2299 949 814 924 1818 2198 214 2861 2258 2964 808 232 4 398 1796 1879 853 1827 2471 916 1706 43 1220 1292 2393 1498 2652 1386 2885 830 3142 2339 1575 350 1189 505 706 471 2007 231 714 402 2795 2902 842 837 372 1365 1891 3186 1765 2115 1119 655 1236 401 1195 2990 1614 335 588 1871 486 2006 458 1597 545 1130 1412 1991 905 2521 3165 1349 1533 2879 3088 1917 2812 2822 1680 615 334 1496 593 2075 2292 688 475 1298 3184 192 1915 954 786 919 2627 661 856 3018 3164 1781 1123 1221 2697 3105 2557 3115 2952 1556 2334 1602 263 571 2789 896 1289 1864 2958
4188,979 1200 2350 417 485 98 163 553 1861 1941 405 1586 1506 702 1336 1465 2108 2940 1023 2463 2644 3229 1749 1754 2441 870 3258 1944 1289 140 3104 1575 457 505 2339 1835 15 2770 2299 1923 117 33 372 578 3109 655 842 1874 2757 2899 296 264 644 2959 1922 2343 1242 786 2563 1452 1423 908 3087 503 2333 2754 1956 1348 3148 517 2320 1741 2541 2726 1722 2351 761 2688 1498 100 1106 987 2714 3100 1643 1071 720 2464 465 3209 3236 1443 1567 338 2472 2883 454 3175 2874 719 656 2232 2395 2873 496 945 2030 1469 2324 2064 2480 1875 1386 1318 2616 333 2039 1474 518 3021 2785 869 2568 706
4189,2133 1141 176 2024 865 1474 3241 2176 2631 2652 1432 190 465 2022 1193 770 2464 3022 1386 1200 767 2320 2541 1956 2463 1770 1443 861 1800 3229 517 238 2359 2855 2616 2726 604 521 1784 454 870 1357 1567 2012 2470 949 609 491 1102 783 814 2398 1811 100 280 644 3129 957 2650 3073 346 385 18 1983 803 1991 48 2384 3236 987 1290 296 2472 1737 801 3049 338 1245 2350 3130 868 2044 2441 1498 2551 2171 3014 1088 2198 1577 115 229 796 2776 2696 2603 1757 31 907 824 3247 2883 2649 2055 1964 2944 748 2147 991 2006 3052 232 2875 2914 2760 3194 3054 1128 1990 3059 1121 964 2932 2937 1129 2693 1714 2964 3233 2585 1651 2210 3064 2035 2995 116 3045 3104 1277 1371 2355 497 2230 2151 2861 761 2874 3257 2790 2880 765 526 2976 2393 2338 2986 2595 1967 2958 423 91 2427 2080
4190,1969 2940 25 1101 2902 1895 62 2312 730 2537 1465 753 21 2608 2030 2222 2463 2022 1023 859 1112 2783 2108 1013 2845 2644 2278 2678 2031 1657 1800 1749 2106 417 2012 338 602 1200 3181 2100 1754 2738 1483 1829 1715 205 2541 2269 113 3197 620 1629 2966 609 608 1589 3258 1582 1770 2441 870 1944 3252 2398 2469 2885 2937 3054 1031 1195 525 2691 1690 673 965 2295 2465 670 3104 868 2210 985 2581 1178 702 412 1586 2144 3178 1198 1155 1336 1889 2190 2549 1053 1185 329 2394 1196 750 1662 65 518 2554 1506 941 2047 432 1628 840 950 2841 2039 1134 1348 2403 2497 3032 1616 77 2091 1417 2619 1459 1429 1127 2324 1605 1987 588 668 227 812 736 2271 3187 2773 3008 1917 2152 358
4191,1634 1367 1770 349 2867 2568 2382 2339 275 1575 2108 1648 1923 1474 663 181 457 838 231 3142 2547 2525 1185 2754 471 2805 2710 1006 2631 286
4192,505 1197 2555 1260 1861 571 618 454 1871 2974 1575 2652 2176 1156 170 954 1781 1243 2662 2551 115 3052 2350 490 2855 1135 2338 2431 2557 1784 2585 703 766 2476 2398 1567 448 465 2666 1521 335 751 783 2556 1298 186 593 1056 1868 275 1185 2527 910 1602 3079 1770 1268 3145 2832 358 964 1076 1032 2809 1200 346 497 2875 2976 2986 2488 3014 2937 1254 1973 91 366 2080 2545 1292 12 140 1026 2544 1199 1280 988 1494 2428 1195 2364 147 501 814 319 3147 1706 2325 48 2713 588 116 2685 1239 2862 1695 471 2589 2470 834
4193,2297 954 1812 2789 1157 1156 1618 835 2414 377 2392 384 1891 2306 439 782 423 856 1575 2431 2115 2977 119 3210 1432 1325 1124 938 1005 2193 2550 714 505 1006 655 1474
4194,847 865 2885 3030 2163 1475 150 2852 598 1547 1087 1029 2022 1811 1386 465 2299 2750 2359 607 1875 924 470 1290 814 988 3250 2841 100 2127 942 385 2470 2782 987 2155 596 2350 748 115 2652 2976 2807 1818 48 468 1340 346 2198 229 803 45 2702 1797 2972 497 1122 3233 214 3194 272 232 2236 2035 1371 1714 868 1292 2111 3059 398 2227 1370 4 1643 1401 2962
4195,2022 952 977 2031 2855 1846 1755 2940 2024 697 275 1868 2602 1127 2547 1956 505 1307 584 2476 1348 1474 2013 783 1184 1673 719 2088 2382 465 1722 981 1241 1614 1218 2525 756 706 1386 1063 1958 1770 2364 1197 2726 2127 2474 294 2750 128 2827 2541 1430 277 1784 1812 515 2494 1194 2749 938 243 2107 454 714 794 422 2555 2115 1435 2117 1135 1942 2122 2258 2862 2662 2350 814 1761 1857 1765 2902 3040 1795 1281 335 588 358 3158
4196,1348 1784 1195 1812 2312 150 584 2464 697 1059 2525 2024 275 609 1307 1754 2022 865 1868 2474 1722 2299
4197,2351 1423 165 3046 1200 2795 1861 1975 2176 2652 465 2022 987 1386 1212 2359 803 2750 1013 2885 470 1875 2064 988 1290 115 3059 100 924 48 385 1340 2960 2198 2371 1773 2350 964 2111 2702 2080 3194 328 2844 1879 2917 272 1920 398 488 2057 1292 199 1901 1706 463 2240 808 558 853 617 2929 1839 3025 3142 663 457 1923 770 2855 1673 1197 277 1034 2066 1756 2100 1295 471 1424 938 3037 363 361 2977 46 2127 644 842 703 863 1858 745 2173 2282 1430 1130 3041 3068 1942 1119 1767 856 2208 3190 1156 331 723 3216 1046 2757 1298 334 571 2902 593
4198,2431 1942 2446 2688 842 2855 2460 2809 677 876 829 1941 1268 163 1475 405 1055 1474 1868 2537 489 1200 2801 1985 465 1343 515 167 1525 2164 2196 2316 1129 856 2811 692 891 2115 2631 2413 2887 1015 676 319 1975 1432 1325 865 146 1455 3254 837 2275 2114 19
4199,2514 2875 865 2024 2750 702 1336 1185 750 2144 2190 329 1949 333 2940 1244 2526 291 2837 2404 1557 2077 2233 907 2312 2537 1734 2991 2007 3101 494 2463 681 1985 711 411 3110 522 417 2771 783
4200,805 2855 3041 72 845 361 750 1336 329 231 770 2536 987 856 954 990 1596 2977 2887 1325 1005 335 825
4201,1218 2312 1456 2627 2086 2855 853 702 945 2022 1956 3148 2435 1348 517 2351 1197 2470 470 521 2350 3130 926 1046 3233 2964 479 1602
4202,2031 158 927 490 1083 1195 1869 1348 945 702 2616 2351 2320 1197 517 2726 942 2937 870 1577 1956 2885
4203,186 465 1071 490 2877 1941 1055 2128 163 1613 598 1087 1268 2652 2388 1664 1474 1224 155 1184 2952 2964 162
4204,2470 861 2071 863 2351 3161 1861 1575 1185 505 837 1868 19 2661 2455 1784 1219 1474 1338 1056 1695 1339 960 1195 706 845 438 394 2862 2977 719 842 919 1130
4205,2351 2295 2741 1494 1185 784 2320 702 1465 2022 1386 945 2885 2541 517 2179 100 1498 1722 2470 1106 501 679 2652 2616 470 2350 987 748 1046 2937 2964 803 1239 3059 2874 2855 465 2750 697 385 988 2841 1818 1991 48 2035 2198 346 865 1474 275 1443 1784 1956 3196 698 2645 1567 147 957 396 1857 910 1942 2757 706 2173 845 422 1220 259 1063 2411 331 2788 1972 1430 863 1281 3158 2538 1462 1452 2058 2309 91 856 954 2431 1821 2977 2115 1975 938 243 1317 836 1895 751 3209 2602 3080 157 2087 1922 1575
4206,1218 2039 1224 2537 1170 976 1269 2908 1268 282 1575 1598 3066 1774 1325 175 1907 1185 3178 2873 1059 2814 1363 716 3142 1167 632 496 1198 3013 221 2392 1302 382 702 2771 2997 3031 1826 1348 981 753 2855 655 2007 656 1672 1214 706 3032 1734 551 1834 2966 1196 505 1424 267 1409 609 865 2542 122 2541 1866 1321 1159 294 3199 1985 3206 2791 1241 2117 828 2845 676 1099 3186 402 3158 2193 2409 783 2991 415 637 792 1465 2179 2309 3127 2805 1507 571 1668 619 1474 1103 2652 2594 2782 241 288
4207,385 2466 2441 2704 490 1861 1268 1079 2120 1059 1754 2799 1612 2541 1956 770 1357 773 1637 2946 1907 695 299 1245 988 1297 848 2371 1274 3103 2212 2423 1120 2478 3052 1663 2144 1185 412 1336 1506 702 1586 3178 1198 750 2549 329 1889 1662 518 1196 950 2602 1241 3209 1923 3078 85 2749 1372 59 3022 2724 3080 938 2878
4208,719 2022 140 919 1973 1197 231 2921 1474 2474 1766 1006 1975 2970 2129 2305 1325 1575 471 505 1195 2455 3186 2977 842 3035 1365 2700 2173 19 2685 334 1119 2282 2537 1868 1200 2527 384 637 1167 2974 3176 968 2772 2940 749 430 3193 84 1466 639 2997 2855 2206 2190 2149 1260 167 2885 1496 1605 1218 1874 821 313 1430 3167 1407 1614 847 1136 741 1521 1715 331 2757 1012 2536 3071 2092 1778 3207 745
4209,1977 2351 1195 1386 501 2474 2652 1006 2631 2176 1975 215 2339 830 457 384 3142 1307 2855 471 3182 1034 2997 1295 706 749 275 2537 2455 865 1200 2726 783 2350 115 2055 1088 2876 2937 1254 2976 505 294 1218 2174 454 2885 1795 219 331 490 2661 1012 1614 2627 334 2757 1430 1496 35 1594 847 335 919 1915 1001 593 1028 2562 51 1298 984 1209 2494 733 1720 376 13 3204 328 625 450 704 2986 1014 3161 1602 2113 1802 2082 751 1365 2333 842 372 19 1784 3209 697 2782 2127 2841 2470 2736 814 468 2258 2807 2702 45 346 1695 214 829 74 272 964 2369 2011 199 1920 2428 2478 685 1292 2962 1531 122 845 2568 2411 2088 1020 2173 2977 422 863 1194 2788 1063 128 2538 2002 1517 1281 2262 3158 425 2086 1339 682 1902 1529 655 2309 2817
4210,1020 2788 1305 2885 3014 905 987 91 856 1575 2431 231 1896 1002 2115 2977 2887 1325 319 2306 938 1268 2889 2297 2930 2957 714 505 1641 2546 655 1474 3142 2841 1185 719 1672 275 1200 2537 471 1681 865 2726 1593 698 1722 2455 706 3092 2320 2232 981 2966 294 3220 2476 3186 3030 490 783 1567 1715 1435 1784 1106 2070 2466 2902 2022 465 2855 117 1295 1307 2541 1112 1197 1184 1857 1324 296 2351 1159 2592 1812 331 814 1369 2583 515 1942 2899 2187 1046 2384 2258 72 479 2757 45 2805 1941 1041 2958 192 202 2444 1563 3182 312 2972 2071 307 1853 233 214 1195 2441 457 2652 170 954 2937 2350 2933 2428 1789 1887 3241 2470 501 3145 1239 1602 2649 532 2111 2666 720 1180 3039 1315 2173 372 2415 402 545 443
4211,490 2652 1922 2855 1412 2885 2937 2669 2514 2339 2222 1466 830 2772 457 2622 3142 1673 706 1575 1325 1923 3193 3026 1189 117 3182 2651 2805 2182 1861 1941 1547 1185 1681 3237 1200 714 2856 637 2007 955 2795 1361 2445 2726 471 1127 1365 1770 1203 2415 2878 1730 783 401 1529 2977 1784 2635 939 2172 1056 1567 1531 384 415 443 2115 3152 1170 1106 1684 585 1015 1987 757 3030 655 845 842 300 1473 2466 1088 1752 960 3049 100 1353
4212,1770 653 2537 3031 1185 1348 231 770 2392 1336 3073 1880 88 2475 3241 750 2320 2749 812 784 2580 2921 329 992 987 2964 1971 1723 1133 2347 1577 1483 1736 1465 131 3250 702 945 1386 230 512 2171 1197 517 2754 1722 2579 2351 1741 181 100 2541 2179 3148 2885 2726 2688 241 1818 479 2350 501 1046 470 220 2616 1498 251 1239 2875 868 2652 1470 2937 3059 1122 1990 3233 1922 1071 3091 1714 2560 2799 1643 2274 720 381 1370 1879
